age,female,distance,drive_prob,pt_prob,cycle_prob,walk_prob
32,0,2.755,0.5617878198019476,0.1516904639066857,0.1429092474551053,0.1436124688362614
32,0,11.172,0.5105542353255651,0.1522895555472807,0.1682224546972865,0.1689337544298676
32,0,3.816,0.5617878198019476,0.1516904639066857,0.1429092474551053,0.1436124688362614
32,0,2.02,0.5617878198019476,0.1516904639066857,0.1429092474551053,0.1436124688362614
32,0,1.995,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,1.599,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,2.13,0.5617878198019476,0.1516904639066857,0.1429092474551053,0.1436124688362614
32,0,2.293,0.5617878198019476,0.1516904639066857,0.1429092474551053,0.1436124688362614
32,0,6.357,0.3486487965504669,0.2121728913437193,0.2131804294219216,0.2259978826838921
32,0,1.207,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,1.643,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,0.665,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,1.609,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,1.099,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,0.173,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,4.033,0.4311512154956731,0.1845834238301334,0.1907280795573103,0.1935372811168831
32,0,0.869,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,1.958,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,14.493,0.5105542353255651,0.1522895555472807,0.1682224546972865,0.1689337544298676
32,0,0.703,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,0.736,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,1.86,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,7.262,0.3486487965504669,0.2121728913437193,0.2131804294219216,0.2259978826838921
32,0,24.612,0.5105542353255651,0.1522895555472807,0.1682224546972865,0.1689337544298676
32,0,16.053,0.5105542353255651,0.1522895555472807,0.1682224546972865,0.1689337544298676
32,0,5.726,0.4311512154956731,0.1845834238301334,0.1907280795573103,0.1935372811168831
32,0,5.4,0.4311512154956731,0.1845834238301334,0.1907280795573103,0.1935372811168831
32,0,2.396,0.5617878198019476,0.1516904639066857,0.1429092474551053,0.1436124688362614
32,0,5.435,0.4311512154956731,0.1845834238301334,0.1907280795573103,0.1935372811168831
32,0,8.164,0.5105542353255651,0.1522895555472807,0.1682224546972865,0.1689337544298676
32,0,2.53,0.5617878198019476,0.1516904639066857,0.1429092474551053,0.1436124688362614
32,0,20.93,0.5105542353255651,0.1522895555472807,0.1682224546972865,0.1689337544298676
32,0,2.034,0.5617878198019476,0.1516904639066857,0.1429092474551053,0.1436124688362614
32,0,5.266,0.4311512154956731,0.1845834238301334,0.1907280795573103,0.1935372811168831
32,0,2.523,0.5617878198019476,0.1516904639066857,0.1429092474551053,0.1436124688362614
32,0,3.419,0.5617878198019476,0.1516904639066857,0.1429092474551053,0.1436124688362614
32,0,1.209,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,4.447,0.4311512154956731,0.1845834238301334,0.1907280795573103,0.1935372811168831
32,0,19.954,0.5105542353255651,0.1522895555472807,0.1682224546972865,0.1689337544298676
32,0,6.935,0.3486487965504669,0.2121728913437193,0.2131804294219216,0.2259978826838921
32,0,0.989,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,8.096,0.5105542353255651,0.1522895555472807,0.1682224546972865,0.1689337544298676
32,0,1.28,0.5318308399893044,0.1474191510319487,0.1408807286703414,0.1798692803084055
32,0,2.975,0.5617878198019476,0.1516904639066857,0.1429092474551053,0.1436124688362614
32,0,5.459,0.4311512154956731,0.1845834238301334,0.1907280795573103,0.1935372811168831
32,0,9.746,0.5105542353255651,0.1522895555472807,0.1682224546972865,0.1689337544298676
32,0,16.18,0.5105542353255651,0.1522895555472807,0.1682224546972865,0.1689337544298676
