age,female,distance,drive_prob,pt_prob,cycle_prob,walk_prob
35,0,2.755,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,11.172,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,3.816,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,2.02,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,1.995,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,1.599,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,2.13,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,2.293,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,6.357,0.4536948903955782,0.1860913397101283,0.1764078473046861,0.1838059225896072
35,0,1.207,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,1.643,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,0.665,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,1.609,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,1.099,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,0.173,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,4.033,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,0.869,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,1.958,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,14.493,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,0.703,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,0.736,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,1.86,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,7.262,0.4536948903955782,0.1860913397101283,0.1764078473046861,0.1838059225896072
35,0,24.612,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,16.053,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,5.726,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,5.4,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,2.396,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,5.435,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,8.164,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,2.53,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,20.93,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,2.034,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,5.266,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,2.523,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,3.419,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,1.209,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,4.447,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,19.954,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,6.935,0.4536948903955782,0.1860913397101283,0.1764078473046861,0.1838059225896072
35,0,0.989,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,8.096,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,1.28,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,2.975,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,5.459,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,9.746,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,16.18,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,2.58,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,1.204,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,4.187,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,17.589,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,0.625,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,4.255,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,1.025,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,2.079,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,5.728,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,4.881,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,0.699,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,8.832,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,17.606,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,4.506,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,5.673,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,9.218,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,7.383,0.4536948903955782,0.1860913397101283,0.1764078473046861,0.1838059225896072
35,0,19.565,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,1.127,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,0.9,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,2.973,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,10.285,0.2844478335947346,0.2283160545901093,0.2413224300274208,0.2459136817877351
35,0,2.047,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,2.446,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,4.872,0.3249745885368317,0.2241320597819698,0.2266508309210783,0.2242425207601201
35,0,0.642,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
35,0,3.961,0.3970244889404873,0.191822596926402,0.2028145181873709,0.2083383959457395
35,0,1.156,0.3002562530549973,0.2153779723744588,0.2285400003724975,0.2558257741980462
