age,female,distance,drive_prob,pt_prob,cycle_prob,walk_prob
35,1,2.755,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,11.172,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,3.816,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,2.02,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,1.995,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,1.599,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,2.13,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,2.293,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,6.357,0.4820941934401163,0.1920969958296685,0.1561885883725824,0.1696202223576327
35,1,1.207,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,1.643,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,0.665,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,1.609,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,1.099,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,0.173,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,4.033,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,0.869,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,1.958,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,14.493,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,0.703,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,0.736,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,1.86,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,7.262,0.4820941934401163,0.1920969958296685,0.1561885883725824,0.1696202223576327
35,1,24.612,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,16.053,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,5.726,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,5.4,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,2.396,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,5.435,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,8.164,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,2.53,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,20.93,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,2.034,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,5.266,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,2.523,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,3.419,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,1.209,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,4.447,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,19.954,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,6.935,0.4820941934401163,0.1920969958296685,0.1561885883725824,0.1696202223576327
35,1,0.989,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,8.096,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,1.28,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,2.975,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,5.459,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,9.746,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,16.18,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,2.58,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,1.204,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,4.187,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,17.589,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,0.625,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,4.255,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,1.025,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,2.079,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
35,1,5.728,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,4.881,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,0.699,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,8.832,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,17.606,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,4.506,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,5.673,0.599804865296789,0.1365107756804959,0.1319604464601485,0.1317239125625665
35,1,9.218,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,7.383,0.4820941934401163,0.1920969958296685,0.1561885883725824,0.1696202223576327
35,1,19.565,0.5047281591997584,0.161386635738775,0.1666672678749998,0.1672179371864667
35,1,1.127,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,0.9,0.5759064012207482,0.1358915450801759,0.1347709471343059,0.1534311065647699
35,1,2.973,0.4693856830796478,0.1816703339484999,0.1682612043138252,0.1806827786580271
