age,female,distance,drive_prob,pt_prob,cycle_prob,walk_prob
35,1,2.755,0.5481002846948605,0.1596024319312169,0.1443363755954848,0.1479609077784377
35,1,11.172,0.4039877653996266,0.2123997461413736,0.1880204822333632,0.1955920062256364
35,1,3.816,0.5481002846948605,0.1596024319312169,0.1443363755954848,0.1479609077784377
35,1,2.02,0.5481002846948605,0.1596024319312169,0.1443363755954848,0.1479609077784377
35,1,1.995,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,1.599,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,2.13,0.5481002846948605,0.1596024319312169,0.1443363755954848,0.1479609077784377
35,1,2.293,0.5481002846948605,0.1596024319312169,0.1443363755954848,0.1479609077784377
35,1,6.357,0.3301147587827926,0.238896861349998,0.2169371942497917,0.2140511856174176
35,1,1.207,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,1.643,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,0.665,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,1.609,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,1.099,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,0.173,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,4.033,0.3558063115610383,0.2193491103063983,0.2166573936874956,0.2081871844450677
35,1,0.869,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,1.958,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,14.493,0.4039877653996266,0.2123997461413736,0.1880204822333632,0.1955920062256364
35,1,0.703,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,0.736,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,1.86,0.4017851354170931,0.1878727115320803,0.1954717929028537,0.2148703601479726
35,1,7.262,0.3301147587827926,0.238896861349998,0.2169371942497917,0.2140511856174176
