age,female,total_trips,d1_drive,d1_pt,d1_cycle,d1_walk,d2_drive,d2_pt,d2_cycle,d2_walk,d3_drive,d3_pt,d3_cycle,d3_walk,d4_drive,d4_pt,d4_cycle,d4_walk,d5_drive,d5_pt,d5_cycle,d5_walk,cluster
60.92499501919394,0.4148036052891747,1.7586436892707697,0.2918040742754339,0.2396493392452574,0.22306080475524315,0.24548578172406554,0.5402782056427602,0.16669242532342746,0.14858219281909757,0.14444717621471478,0.3787878328278454,0.2093978052328356,0.20539965910790117,0.20641470283141775,0.5809125913188907,0.14740347466148382,0.13814807705452428,0.1335358569651012,0.2842482165590956,0.29375866411959184,0.2080438297884503,0.21394928953286224,0
53.265093607181456,0.3863864794688391,3.530951456740256,0.4067814791405783,0.19554892654109918,0.19679379863345514,0.20087579568486738,0.40124663349686757,0.18287363189596703,0.21650800472400866,0.19937172988315682,0.3942754426774479,0.21305955296496398,0.19897573893526377,0.1936892654223243,0.3595533946610867,0.25421210959239937,0.18721821953806125,0.19901627620845252,0.37771230593719307,0.22976414891046806,0.19879195884160153,0.19373158631073728,0
37.66161662674542,0.23997128866030337,3.9930162266239995,0.3175488773041907,0.22413033334288807,0.2197724416070867,0.23854834774583453,0.5405023346408094,0.14496987657470434,0.15118014697952636,0.1633476418049599,0.5846280919460214,0.1374410780833237,0.13999362265761825,0.1379372073130366,0.4196856444946404,0.2329830685711954,0.1752689103071885,0.17206237662697563,0.46551286698631555,0.1967978668945383,0.1718388018639258,0.1658504642552204,0
40.30742873084065,0.6447708808102978,3.402184874760862,0.3802801938380688,0.19971711793252062,0.1997857229696971,0.2202169652597135,0.3866723668435373,0.2156099226321648,0.19494732150245417,0.2027703890218438,0.5699876305406067,0.15136194720341084,0.14132194054458114,0.13732848171140122,0.4271888204263159,0.20862110114642007,0.18142838883059884,0.18276168959666525,0.45024157995428865,0.18424930103204565,0.1883445364766728,0.17716458253699285,0
27.24839711372391,0.4899755841398987,3.75978922240541,0.5758130193885341,0.1412533780896577,0.14771024328644555,0.13522335923536258,0.4495601558572179,0.1781403105386564,0.17782153870451448,0.19447799489961126,0.4918936431132899,0.16681158238232788,0.17041567193315307,0.17087910257122915,0.5180721397340214,0.15499133211979077,0.1605997275765963,0.16633680056959158,0.26401762889248326,0.3455081629536935,0.19657493555676933,0.19389927259705386,0
37.67120250354856,0.6485535402840719,4.494377330788051,0.36326969718239066,0.22577587973153604,0.21996807458409046,0.19098634850198273,0.5789439505957525,0.14078113881376136,0.13817673017140203,0.14209818041908395,0.5376602362828516,0.15968777439094103,0.15004550672828257,0.15260648259792475,0.3461294841362146,0.24066958602769986,0.2018166377556799,0.21138429208040563,0.47332083034560496,0.16723601599409327,0.18305521748925602,0.17638793617104576,0
46.39463589478665,0.5353314455290706,1.3814188715909737,0.40561346393910136,0.17737259770450267,0.19537509216215684,0.2216388461942391,0.5619131121496403,0.14715584396169704,0.1437824199197976,0.14714862396886516,0.443404865941299,0.19024589946667025,0.18566120709492312,0.18068802749710758,0.4618544617432106,0.18284116326748961,0.18299709155950075,0.172307283429799,0.302463572179191,0.22206836382362166,0.24764342860343583,0.22782463539375142,0
20.77036538630131,0.35003130872516347,1.6023440646277178,0.5419819942594659,0.1607483342141431,0.15309518726668012,0.1441744842597109,0.5783579603290175,0.14580584348247552,0.14274841559620594,0.13308778059230114,0.4562909823192026,0.18242917395090574,0.18056077936021306,0.18071906436967852,0.5090229941984252,0.1722743124159213,0.1646836174881369,0.15401907589751662,0.35819536148787484,0.2304841572135758,0.20109141642789874,0.21022906487065054,0
53.948362642111675,0.2569734072149017,3.2310683348191565,0.33318533249456883,0.20904780307121243,0.20872544576610277,0.24904141866811597,0.49773899461422033,0.16012422507484383,0.17518376241606784,0.16695301789486797,0.3437225021770348,0.22021815994673893,0.21325562755439972,0.22280371032182658,0.46647061966651115,0.18309111160681438,0.18226291978434947,0.16817534894232505,0.4866755401935235,0.21238822735295962,0.14854270778565068,0.15239352466786626,0
56.4652804155361,0.761016437045311,1.7777815049203203,0.40665316181350514,0.20835632326544937,0.20186524518555196,0.18312526973549345,0.5803782010823635,0.1348800522541768,0.14673126742636014,0.13801047923709953,0.30748052798580605,0.23810601767233958,0.2234106385556873,0.23100281578616708,0.3497786029866912,0.2395393760397157,0.2062650921409311,0.20441692883266205,0.2703171120377277,0.2941158451292064,0.21840392597366354,0.21716311685940234,0
57.30068505160346,0.9255698925302108,3.5019552079808225,0.5580391918053907,0.15068901881321234,0.15175404045254293,0.1395177489288539,0.30781963679323926,0.21467405513172688,0.23215733048149062,0.24534897759354335,0.37643986706571825,0.2157213735383188,0.2031835154922908,0.20465524390367215,0.3772130401482925,0.21821062234371646,0.20680439263127157,0.19777194487671942,0.48194120856667516,0.23227497814913994,0.14276377180344635,0.14302004148073863,0
21.185188896209535,0.5333636325069683,3.481522044112314,0.3356407358152453,0.22218765996531536,0.2101096224679589,0.23206198175148046,0.47530305613700224,0.1693852802370596,0.17878627816666637,0.17652538545927185,0.6393776425002644,0.1257434881330206,0.11837382478458383,0.11650504458213119,0.4848253038218782,0.2096568548262314,0.1475964237171933,0.15792141763469714,0.3382933820976889,0.2404798376192931,0.21019281675977988,0.2110339635232382,0
43.04205964597419,0.3241070232594252,2.586020993215608,0.472372011852909,0.1726502225445331,0.18725998257936793,0.16771778302319007,0.32387393801649966,0.22236274356362523,0.22168481408350532,0.23207850433636987,0.38597480028874426,0.2114328485395202,0.20453449144084043,0.19805785973089524,0.5815565730628651,0.1466248828891416,0.13629094530024707,0.1355275987477461,0.34213386005598134,0.2435514037640888,0.21344157074189607,0.2008731654380338,0
26.596548536973145,0.3486161392039161,4.046158246977309,0.324819504322857,0.2388242912714735,0.237270862133539,0.1990853422721305,0.5202184925419168,0.163726997802183,0.14872904190790648,0.1673254677479939,0.3422671586938821,0.21549494765071556,0.2217814166032032,0.2204564770521993,0.3772840160443205,0.21623325286721878,0.20011316801363327,0.20636956307482737,0.5040385215675882,0.1953719416910297,0.1479055202788787,0.15268401646250335,0
56.99067923115686,0.3354776620210782,2.6006667016915905,0.4098156602082705,0.18448016682274074,0.1915797408390785,0.2141244321299103,0.43992097917727274,0.18442608218977033,0.18882066707068246,0.18683227156227455,0.5312462260145995,0.15742814726291288,0.15336249931980273,0.15796312740268495,0.3887000676321205,0.2010426487262956,0.2066063581193734,0.20365092552221048,0.47197587170596,0.2467106598258289,0.14218049474665226,0.13913297372155872,0
38.33373233844963,0.311190428101329,3.932270574391321,0.47644678887842074,0.16889574008156558,0.17584485684666606,0.1788126141933477,0.42957294102306826,0.19764013222729893,0.18464722182092289,0.18813970492870985,0.37690269768760476,0.20622580856486183,0.2063746431731212,0.21049685057441225,0.4735633211618336,0.20430631194495336,0.16727183702147944,0.15485852987173368,0.27620707505926595,0.333168468446666,0.1946585264922916,0.1959659300017764,0
41.24544882754196,0.34954439075327615,2.6809485560853976,0.4360222571216882,0.20338270634236952,0.19709782171043022,0.16349721482551216,0.4990826596676192,0.1750625761148309,0.16165679008901945,0.16419797412853057,0.3340035601460968,0.22765976931209805,0.21364090907242506,0.22469576146938017,0.3889662793578643,0.22314853441510968,0.1920120060579063,0.19587318016911967,0.5233225184313495,0.15955988774521132,0.15563317254167536,0.16148442128176385,0
51.757688001350836,0.25988999708286786,2.248076221658995,0.5782455385722636,0.12831024384923032,0.13420678327922173,0.15923743429928439,0.45626169100155467,0.17177205696222536,0.18117895162865405,0.19078730040756586,0.5395261926946792,0.16334289293529627,0.1520173072836621,0.14511360708636245,0.4083719952257821,0.21178199713979276,0.1892307600177682,0.1906152476166569,0.3072127237346652,0.28989675578099516,0.20238959992237351,0.20050092056196614,0
38.689373316431954,0.5720616216928307,3.42961927146509,0.3159481853017614,0.2373119159869961,0.24123637565941206,0.2055035230518305,0.37564711023743924,0.2293282701363433,0.19924456081752773,0.19578005880868965,0.525413827972668,0.1569930070127703,0.1591025950295369,0.15849056998502464,0.3951026372749016,0.21841040144413024,0.189422663669856,0.1970642976111122,0.3620838755181789,0.22639314969340246,0.20009903501314816,0.2114239397752705,0
49.75300468722099,0.29904035736813483,1.496244369140341,0.3924190251371708,0.20529909520189102,0.20809993650673447,0.19418194315420378,0.3840136974019119,0.20153363222282794,0.20011331872110247,0.21433935165415757,0.3278057522255962,0.22493299815077208,0.2228540638092958,0.2244071858143359,0.4114667861796988,0.2019114979043359,0.19913384020574912,0.18748787571021616,0.48467636590336305,0.2011210491544166,0.1514343362896756,0.16276824865254463,0
43.934861130603664,0.5298986833208392,4.762427496732894,0.4980560436969586,0.17848456108939004,0.1713951468462431,0.15206424836740823,0.42795514365724535,0.19432558662203672,0.19018348163003523,0.1875357880906826,0.46133485035654365,0.1725246828906171,0.1804800467482687,0.18566042000457053,0.35069803164771585,0.2611320903587487,0.19370310706809366,0.1944667709254418,0.267330737092378,0.32680671439467707,0.20302752075125827,0.20283502776168658,0
32.55944518611548,0.9061952639085422,2.7423199122037767,0.4155926621527219,0.18027794578017964,0.19982179308754688,0.20430759897955153,0.4238625150733865,0.19021931757057797,0.1897830841488529,0.19613508320718265,0.5270322599202448,0.15763275332580817,0.15607398611514628,0.1592610006388007,0.43606517902962827,0.19213251616356433,0.18924525739300538,0.18255704741380194,0.36117076297928785,0.2611515949014191,0.19131662929497467,0.18636101282431852,0
59.12715591158771,0.4933991223329077,2.683571266563506,0.4748951378250831,0.18341356377881227,0.17941997434359147,0.1622713240525132,0.37961317306002795,0.19149955895673956,0.2078703805862496,0.22101688739698294,0.5288596212185718,0.16436631173589153,0.15360107933710662,0.15317298770843002,0.5902219088502754,0.12960253180411288,0.14118569185067678,0.13898986749493486,0.34975536538592344,0.2146066410404308,0.21840454696140837,0.2172334466122374,0
49.89915704666326,0.7926395013715017,1.6999911040590059,0.35958981326468076,0.21142632326709515,0.21771213667280392,0.21127172679542028,0.5742233495434462,0.13308031891453337,0.14020597385142802,0.15249035769059227,0.5864415149975272,0.14258627470144442,0.1335805099383741,0.13739170036265438,0.47192625576823405,0.21335541091110458,0.16243235741089992,0.15228597590976145,0.5421981696080675,0.1636724527094627,0.14621942815451724,0.14790994952795244,0
20.64936947657358,0.2722734817462794,3.816372160793394,0.3585464395135874,0.20234074025468432,0.22079239833858538,0.2183204218931429,0.5069057492191134,0.16775379757687514,0.1605135892576839,0.16482686394632756,0.5067697996451518,0.16305274684059526,0.16483294558524975,0.16534450792900318,0.4497039712461,0.17877850273911094,0.17785017342294354,0.19366735259184537,0.49716083359711866,0.15506669380616844,0.1773109652679985,0.17046150732871437,0
53.19224487034273,0.7895774143914839,4.760639603702606,0.5673066733299476,0.14805497172694326,0.14399917197696416,0.14063918296614497,0.4578168569508848,0.16873977884248492,0.1788853921884335,0.19455797201819675,0.4835096072886181,0.17142999344317134,0.16886681496880482,0.1761935842994058,0.32740078803886,0.22710940543768396,0.22104214199777075,0.22444766452568524,0.3279537624380176,0.2604053020407356,0.20955200646870006,0.2020889290525468,0
50.8230348434186,0.8004444407077417,2.466048079853139,0.3705023298149026,0.2014440580353133,0.22203641221088297,0.20601719993890108,0.5431908601609036,0.1643917011209456,0.14422248845882027,0.14819495025933063,0.6730689694313018,0.10569546214167828,0.1093975570039619,0.11183801142305791,0.2935936560207327,0.2809055372928896,0.21130169875949406,0.21419910792688363,0.4711507620451481,0.1734984051011814,0.17969540719997187,0.1756554256536986,0
40.97497506131861,0.2719826840274123,3.1532382767302836,0.36125952276264306,0.21725173838323616,0.2112164997934865,0.21027223906063439,0.5401637034078525,0.15321625922389515,0.14410553557306055,0.16251450179519186,0.5646935661423376,0.14820637912710172,0.14367709358915035,0.14342296114141048,0.5347115644426161,0.18627394692870053,0.14526408732421672,0.13375040130446664,0.44080918025627114,0.18258970723790788,0.18840500699097093,0.18819610551485014,0
49.36238940102558,0.6696888644118483,1.735270632048322,0.30064235600417644,0.22684704510327527,0.21674181152100866,0.2557687873715396,0.5898894085018108,0.1430738138168653,0.13596113862135437,0.13107563905996938,0.45370922147988435,0.1743502450408796,0.1806561221772407,0.1912844113019953,0.3646125485056111,0.20725878883442106,0.21348247993307976,0.21464618272688799,0.36239143540527186,0.25005014928290437,0.19532998979233748,0.19222842551948632,0
